State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
tamil-nadu,2020,1,600119,1064670,11281.63
tamil-nadu,2020,1,600097,924315,9979.07
tamil-nadu,2020,1,600130,718114,7879.39
tamil-nadu,2020,1,600100,658195,8585.38
tamil-nadu,2020,1,600096,549025,6416.43
tamil-nadu,2020,1,600042,521888,6435.66
tamil-nadu,2020,1,602105,519858,5948.97
tamil-nadu,2020,1,636006,464201,12032.48
tamil-nadu,2020,2,600003,8641869,223940.08
tamil-nadu,2020,2,641018,1711806,48587.15
tamil-nadu,2020,2,636006,436554,11925.98
tamil-nadu,2020,2,600100,366181,5398.08
tamil-nadu,2020,2,635109,344887,5367.35
tamil-nadu,2020,2,600119,318150,4100.33
tamil-nadu,2020,2,635126,311070,5261.36
tamil-nadu,2020,2,600097,290595,3604.51
tamil-nadu,2020,2,602105,255659,3287.97
tamil-nadu,2020,2,641602,248113,4587.0
tamil-nadu,2020,3,600003,11269288,288017.28
tamil-nadu,2020,3,641018,2261155,61187.09
tamil-nadu,2020,3,636006,1015825,27949.84
tamil-nadu,2020,3,635109,598811,10026.54
tamil-nadu,2020,3,600100,514489,7683.5
tamil-nadu,2020,3,635126,512840,8186.69
tamil-nadu,2020,3,625001,453384,12237.33
tamil-nadu,2020,3,641602,448547,10090.84
tamil-nadu,2020,3,602105,446062,6302.67
tamil-nadu,2020,3,638001,397031,11138.99
tamil-nadu,2020,4,600003,11690163,261144.57
tamil-nadu,2020,4,641018,2424429,55680.5
tamil-nadu,2020,4,636006,1174582,28891.29
tamil-nadu,2020,4,635109,1165466,18450.88
tamil-nadu,2020,4,635126,1017235,15219.54
tamil-nadu,2020,4,600100,992411,13081.27
tamil-nadu,2020,4,602105,940801,11556.05
tamil-nadu,2020,4,641602,761944,16275.84
tamil-nadu,2020,4,600056,739273,11098.53
tamil-nadu,2020,4,600042,710121,9042.02
tamil-nadu,2021,1,600003,25512152,449398.69
tamil-nadu,2021,1,641018,4542090,82968.01
tamil-nadu,2021,1,636006,2318051,46861.83
tamil-nadu,2021,1,635109,1238103,19003.17
tamil-nadu,2021,1,602105,1135840,13608.67
tamil-nadu,2021,1,600100,1095476,14666.11
tamil-nadu,2021,1,635126,1072079,15861.7
tamil-nadu,2021,1,600119,854299,10065.35
tamil-nadu,2021,1,625001,851451,18334.16
tamil-nadu,2021,1,600042,831771,10346.83
tamil-nadu,2021,2,600003,31694305,542820.23
tamil-nadu,2021,2,641018,5338666,94411.79
tamil-nadu,2021,2,636006,2808515,52580.9
tamil-nadu,2021,2,635109,1275081,20062.21
tamil-nadu,2021,2,635126,1053379,15914.49
tamil-nadu,2021,2,602105,1016568,12228.51
tamil-nadu,2021,2,625001,998470,19563.83
tamil-nadu,2021,2,600100,976163,13990.3
tamil-nadu,2021,2,638001,968778,18292.86
tamil-nadu,2021,2,641606,882662,15971.37
tamil-nadu,2021,3,600003,42982007,712740.98
tamil-nadu,2021,3,641018,7936164,138542.94
tamil-nadu,2021,3,636006,3672350,69598.55
tamil-nadu,2021,3,635109,1825088,28708.93
tamil-nadu,2021,3,635126,1608746,23733.51
tamil-nadu,2021,3,602105,1520017,18120.31
tamil-nadu,2021,3,641602,1367642,26846.96
tamil-nadu,2021,3,600100,1350298,18607.04
tamil-nadu,2021,3,638001,1332618,25837.67
tamil-nadu,2021,3,641606,1310393,23886.23
tamil-nadu,2021,4,600003,54054310,830840.91
tamil-nadu,2021,4,641018,10521066,185385.64
tamil-nadu,2021,4,636006,4873445,82828.31
tamil-nadu,2021,4,635109,2291857,35990.42
tamil-nadu,2021,4,635126,1962102,29014.62
tamil-nadu,2021,4,602105,1820307,21050.04
tamil-nadu,2021,4,641602,1806619,32243.39
tamil-nadu,2021,4,638001,1748741,32144.26
tamil-nadu,2021,4,600100,1601658,21808.77
tamil-nadu,2021,4,641606,1599490,26800.99
tamil-nadu,2022,1,600003,62446149,958884.53
tamil-nadu,2022,1,641018,12588968,244361.3
tamil-nadu,2022,1,636006,5321118,91903.35
tamil-nadu,2022,1,635109,2529796,39959.22
tamil-nadu,2022,1,635126,2133935,31201.21
tamil-nadu,2022,1,641602,2060478,35855.03
tamil-nadu,2022,1,602105,2034034,24125.0
tamil-nadu,2022,1,638001,1982168,36297.11
tamil-nadu,2022,1,641606,1862567,30562.12
tamil-nadu,2022,1,600100,1849606,25519.68
tamil-nadu,2022,2,600003,75241472,1089389.46
tamil-nadu,2022,2,641018,14629361,272516.97
tamil-nadu,2022,2,636006,6530959,106447.16
tamil-nadu,2022,2,635109,2964991,47202.23
tamil-nadu,2022,2,635126,2492364,35891.77
tamil-nadu,2022,2,641602,2484283,41291.63
tamil-nadu,2022,2,602105,2411211,27677.35
tamil-nadu,2022,2,638001,2356156,40404.2
tamil-nadu,2022,2,600100,2286488,30324.56
tamil-nadu,2022,2,641606,2193353,32719.24
tamil-nadu,2022,3,600119,54651373,747180.54
tamil-nadu,2022,3,636014,20259438,283491.91
tamil-nadu,2022,3,641045,19099879,276356.19
tamil-nadu,2022,3,625001,11979830,207072.46
tamil-nadu,2022,3,600003,10598330,171016.67
tamil-nadu,2022,3,641602,5887176,80479.28
tamil-nadu,2022,3,635109,3057691,47634.63
tamil-nadu,2022,3,635126,2820375,40827.13
tamil-nadu,2022,3,620008,2684155,47735.28
tamil-nadu,2022,3,641018,2642228,49840.59
tamil-nadu,2022,4,600119,82889654,1114024.23
tamil-nadu,2022,4,636014,21699572,299293.67
tamil-nadu,2022,4,641045,15769128,230521.81
tamil-nadu,2022,4,625001,14703058,245364.71
tamil-nadu,2022,4,641602,7786748,104679.48
tamil-nadu,2022,4,620008,3757206,63862.6
tamil-nadu,2022,4,600009,3486481,53572.96
tamil-nadu,2022,4,635109,3336387,50598.04
tamil-nadu,2022,4,635126,3113919,44676.14
tamil-nadu,2022,4,602105,2788086,28681.36
tamil-nadu,2023,1,635109,5561184,80630.57
tamil-nadu,2023,1,600119,4538625,48836.21
tamil-nadu,2023,1,635126,4452906,57943.09
tamil-nadu,2023,1,602105,4421906,43868.04
tamil-nadu,2023,1,600100,4280174,52117.27
tamil-nadu,2023,1,641602,4234982,59285.42
tamil-nadu,2023,1,600097,3616240,38357.9
tamil-nadu,2023,1,600130,3203699,34185.22
tamil-nadu,2023,1,600042,3158550,35226.37
tamil-nadu,2023,1,600056,2853819,37144.97
tamil-nadu,2023,2,635109,6139659,90253.11
tamil-nadu,2023,2,600119,5065253,55523.55
tamil-nadu,2023,2,635126,4957562,65543.55
tamil-nadu,2023,2,602105,4924983,48183.08
tamil-nadu,2023,2,641602,4655491,64908.28
tamil-nadu,2023,2,600100,4630727,55472.83
tamil-nadu,2023,2,600097,3915379,41798.29
tamil-nadu,2023,2,600130,3621977,38725.98
tamil-nadu,2023,2,600042,3418699,38821.47
tamil-nadu,2023,2,600056,3048961,39558.46
tamil-nadu,2023,3,635109,6976780,98505.17
tamil-nadu,2023,3,635126,5715604,71737.78
tamil-nadu,2023,3,602105,5683980,52736.57
tamil-nadu,2023,3,600119,5624043,60472.68
tamil-nadu,2023,3,641602,5456490,70478.22
tamil-nadu,2023,3,600100,5209323,61693.78
tamil-nadu,2023,3,600097,4287209,45669.22
tamil-nadu,2023,3,600130,4205152,43258.72
tamil-nadu,2023,3,600042,3826759,42513.77
tamil-nadu,2023,3,600096,3464739,36772.31
tamil-nadu,2023,4,635109,7538752,105222.35
tamil-nadu,2023,4,635126,6313492,81202.0
tamil-nadu,2023,4,602105,5916215,53596.77
tamil-nadu,2023,4,641602,5901809,73473.2
tamil-nadu,2023,4,600119,4994954,55951.68
tamil-nadu,2023,4,600100,4942843,59774.97
tamil-nadu,2023,4,600130,4003173,43231.93
tamil-nadu,2023,4,600097,3861317,43160.32
tamil-nadu,2023,4,600042,3652682,41536.72
tamil-nadu,2023,4,641687,3551465,39389.41
tamil-nadu,2024,1,635109,8108171,108300.36
tamil-nadu,2024,1,602105,6604488,57876.84
tamil-nadu,2024,1,635126,6517835,78411.41
tamil-nadu,2024,1,641602,6399593,75053.13
tamil-nadu,2024,1,600119,5590850,60391.93
tamil-nadu,2024,1,600100,5348866,62732.32
tamil-nadu,2024,1,600130,4572132,48298.14
tamil-nadu,2024,1,600097,4193578,45901.33
tamil-nadu,2024,1,641687,4032346,41994.26
tamil-nadu,2024,1,600042,3819705,42202.96
tamil-nadu,2024,2,635109,9010444,119566.18
tamil-nadu,2024,2,641602,7295238,83730.47
tamil-nadu,2024,2,635126,7274889,86436.83
tamil-nadu,2024,2,602105,7139242,61247.04
tamil-nadu,2024,2,600119,6135275,65224.55
tamil-nadu,2024,2,600100,5871926,66608.67
tamil-nadu,2024,2,600130,4844554,49932.2
tamil-nadu,2024,2,641687,4715470,46874.63
tamil-nadu,2024,2,600097,4571220,48289.95
tamil-nadu,2024,2,600042,4186813,45301.61
telangana,2018,1,500012,933013,16430.62
telangana,2018,1,500072,215623,4456.08
telangana,2018,1,500032,160428,3168.36
telangana,2018,1,500081,151698,3508.92
telangana,2018,1,500038,151246,2036.77
telangana,2018,1,500016,137306,2118.14
telangana,2018,1,500018,112441,2038.62
telangana,2018,1,505001,112432,1685.21
telangana,2018,1,500039,100986,1522.98
telangana,2018,1,500026,94394,1888.54
telangana,2018,2,500012,1024336,22570.38
telangana,2018,2,500072,297195,6996.43
telangana,2018,2,500032,232439,4850.53
telangana,2018,2,500081,225115,5387.88
telangana,2018,2,500038,200504,3089.07
telangana,2018,2,500016,189347,3551.97
telangana,2018,2,500018,151255,3198.37
telangana,2018,2,505001,130067,2986.18
telangana,2018,2,500039,124852,2486.14
telangana,2018,2,500026,118944,2822.7
telangana,2018,3,500012,1726388,30776.36
telangana,2018,3,500072,549460,10095.16
telangana,2018,3,500038,535796,5087.93
telangana,2018,3,500032,492305,7161.19
telangana,2018,3,504107,461234,2178.8
telangana,2018,3,500081,435889,7373.18
telangana,2018,3,500016,430231,5540.0
telangana,2018,3,500060,274570,3043.86
telangana,2018,3,500029,260895,3251.37
telangana,2018,3,500018,245913,4560.31
telangana,2018,4,500012,2576408,48418.84
telangana,2018,4,500072,978014,15748.84
telangana,2018,4,500038,895344,7606.35
telangana,2018,4,500081,771395,10975.92
telangana,2018,4,500032,769651,10613.12
telangana,2018,4,500016,706080,8333.51
telangana,2018,4,500018,461691,7249.05
telangana,2018,4,500060,435799,4297.66
telangana,2018,4,500039,421393,5959.78
telangana,2018,4,500029,369821,4691.33
telangana,2019,1,500012,9957548,153991.77
telangana,2019,1,500072,1975646,27640.92
telangana,2019,1,500038,1697552,13178.45
telangana,2019,1,500081,1677796,19958.14
telangana,2019,1,500032,1636032,18816.82
telangana,2019,1,500018,1529944,21822.61
telangana,2019,1,500016,1404149,14998.78
telangana,2019,1,500039,903371,10957.46
telangana,2019,1,500033,883497,12920.58
telangana,2019,1,500060,780372,7203.25
telangana,2019,2,500012,23303184,427099.21
telangana,2019,2,500018,3085949,52188.08
telangana,2019,2,500072,2526725,35740.16
telangana,2019,2,500081,1894273,23863.07
telangana,2019,2,500038,1869936,15443.55
telangana,2019,2,500032,1780144,22279.81
telangana,2019,2,500016,1642976,20496.03
telangana,2019,2,500050,1496961,27207.59
telangana,2019,2,500033,1480944,25464.19
telangana,2019,2,500079,1040262,19774.28
telangana,2019,3,500012,27360144,555169.15
telangana,2019,3,500018,3915249,68630.94
telangana,2019,3,500072,3798329,47405.77
telangana,2019,3,500081,2753426,31684.48
telangana,2019,3,500038,2629557,20293.89
telangana,2019,3,500032,2606169,29457.21
telangana,2019,3,500016,2385216,27121.47
telangana,2019,3,500033,1967878,33065.58
telangana,2019,3,500050,1855269,34687.36
telangana,2019,3,500039,1536671,19368.73
telangana,2019,4,500012,32637373,672442.26
telangana,2019,4,500001,6103514,115668.91
telangana,2019,4,500072,4915329,62255.57
telangana,2019,4,500018,4851385,85423.75
telangana,2019,4,500081,3658793,41336.41
telangana,2019,4,500032,3474419,38281.91
telangana,2019,4,500038,3153300,25360.28
telangana,2019,4,500016,2939579,33849.61
telangana,2019,4,500033,2459039,41119.41
telangana,2019,4,500050,2339941,44373.44
telangana,2020,1,500001,63671159,1393948.66
telangana,2020,1,500072,5283290,72512.65
telangana,2020,1,500081,4030937,46586.69
telangana,2020,1,500032,3884043,43432.47
telangana,2020,1,500038,3044785,27804.37
telangana,2020,1,500016,2821233,33063.03
telangana,2020,1,500018,2528782,35812.5
telangana,2020,1,500039,2180737,31017.43
telangana,2020,1,506002,2177275,46475.71
telangana,2020,1,505001,1849558,39877.31
telangana,2020,2,500001,39752686,1019618.82
telangana,2020,2,500072,2779331,47143.9
telangana,2020,2,506002,2722371,63972.71
telangana,2020,2,500018,1896744,30813.95
telangana,2020,2,505001,1461977,33406.96
telangana,2020,2,500039,1423767,22422.6
telangana,2020,2,500055,1408700,24478.59
telangana,2020,2,500037,1403379,22306.07
telangana,2020,2,502032,1205120,21542.18
telangana,2020,2,500070,1125474,22622.26
telangana,2020,3,500001,70732132,1775320.09
telangana,2020,3,500072,4818327,79013.67
telangana,2020,3,500018,3646086,67460.66
telangana,2020,3,500039,2336855,38557.54
telangana,2020,3,500055,2240862,39833.42
telangana,2020,3,505001,2235829,52044.21
telangana,2020,3,500037,2158500,35545.13
telangana,2020,3,500070,2014542,40864.32
telangana,2020,3,506002,1859437,43591.45
telangana,2020,3,502032,1838354,33193.67
telangana,2020,4,500001,63797806,1541046.63
telangana,2020,4,500072,9070883,139377.56
telangana,2020,4,500018,5643815,96753.19
telangana,2020,4,500039,3991810,63965.28
telangana,2020,4,500055,3765251,64952.65
telangana,2020,4,505001,3684087,82313.02
telangana,2020,4,500081,3671481,43838.05
telangana,2020,4,500016,3576713,50647.48
telangana,2020,4,500070,3576367,68815.83
telangana,2020,4,500037,3473445,56735.38
telangana,2021,1,500001,107274281,2182701.27
telangana,2021,1,500072,10520264,152643.91
telangana,2021,1,500018,7159503,115982.74
telangana,2021,1,500081,4728444,53179.03
telangana,2021,1,500016,4385582,57624.28
telangana,2021,1,500039,4354127,68195.09
telangana,2021,1,500055,4029164,68326.06
telangana,2021,1,505001,3830885,84317.66
telangana,2021,1,500038,3830061,43155.46
telangana,2021,1,500070,3797889,73442.87
telangana,2021,2,500001,148864777,3154320.46
telangana,2021,2,500072,10572910,172164.23
telangana,2021,2,500018,8266463,144604.91
telangana,2021,2,500055,4647957,83858.76
telangana,2021,2,500039,4555479,79311.16
telangana,2021,2,505001,4419442,108409.46
telangana,2021,2,500037,4123183,69441.98
telangana,2021,2,500008,4116658,67629.54
telangana,2021,2,500070,4072408,86302.9
telangana,2021,2,502032,3806010,70905.41
telangana,2021,3,500001,173430239,3352902.02
telangana,2021,3,500072,14524540,226285.39
telangana,2021,3,500018,10182801,165941.88
telangana,2021,3,500039,6212786,100594.15
telangana,2021,3,500055,6087796,104467.27
telangana,2021,3,500081,6083021,75139.24
telangana,2021,3,505001,5829460,129622.67
telangana,2021,3,500016,5677699,79499.55
telangana,2021,3,500008,5643156,87130.53
telangana,2021,3,500070,5569105,108256.33
telangana,2021,4,500001,213053128,3987981.38
telangana,2021,4,500072,18702806,291840.43
telangana,2021,4,500018,12702463,206977.1
telangana,2021,4,500081,8541538,106285.19
telangana,2021,4,500016,7623882,104441.74
telangana,2021,4,500039,7572515,125770.0
telangana,2021,4,500055,7434595,128637.8
telangana,2021,4,505001,7132666,161006.05
telangana,2021,4,500008,7087086,110358.94
telangana,2021,4,500070,6635068,132464.04
telangana,2022,1,500001,248675599,4609487.56
telangana,2022,1,500072,20739218,323262.18
telangana,2022,1,500018,12828306,207212.53
telangana,2022,1,500081,9614248,119625.56
telangana,2022,1,500039,8602268,142795.19
telangana,2022,1,500055,8477965,145895.84
telangana,2022,1,500008,8162246,126806.04
telangana,2022,1,500016,8148392,111756.39
telangana,2022,1,505001,7982445,177768.95
telangana,2022,1,500032,7613988,93618.97
telangana,2022,2,500001,296874552,5366590.38
telangana,2022,2,500072,25963855,400138.62
telangana,2022,2,500018,14981608,237985.16
telangana,2022,2,500081,14210122,176468.7
telangana,2022,2,500032,11485072,140026.74
telangana,2022,2,500039,10467649,170178.41
telangana,2022,2,500016,9992848,136207.7
telangana,2022,2,500055,9980355,171236.41
telangana,2022,2,500008,9947148,153893.85
telangana,2022,2,505001,9545797,211950.96
telangana,2022,3,500034,832279716,12762471.84
telangana,2022,3,500001,41594312,810231.15
telangana,2022,3,500072,26582641,413557.95
telangana,2022,3,500081,15668872,193588.71
telangana,2022,3,500032,13715084,165999.66
telangana,2022,3,500018,12533622,193286.12
telangana,2022,3,500039,10711855,173447.33
telangana,2022,3,500008,10565808,158979.11
telangana,2022,3,500016,10308750,139596.59
telangana,2022,3,500055,10192110,172123.29
telangana,2022,4,500034,967508435,15014998.56
telangana,2022,4,500072,29837348,438287.69
telangana,2022,4,500081,18200179,218373.43
telangana,2022,4,500032,16676568,194898.51
telangana,2022,4,500018,13680565,200050.71
telangana,2022,4,500008,12242795,174622.9
telangana,2022,4,500039,11783216,182181.4
telangana,2022,4,500016,11652977,149521.57
telangana,2022,4,500055,11229616,183313.56
telangana,2022,4,505001,10568166,216754.85
telangana,2023,1,500072,48884911,691396.45
telangana,2023,1,500081,31374325,367802.73
telangana,2023,1,500032,28718299,328751.93
telangana,2023,1,500018,23264959,324896.44
telangana,2023,1,500008,21135167,289559.54
telangana,2023,1,500039,20088858,293591.85
telangana,2023,1,500055,19030473,295181.01
telangana,2023,1,500016,18996218,235778.84
telangana,2023,1,502032,17936827,276938.06
telangana,2023,1,500084,17271081,230516.19
telangana,2023,2,500072,58118143,800658.34
telangana,2023,2,500081,37375003,432376.45
telangana,2023,2,500032,34638820,392162.09
telangana,2023,2,500018,26974616,369110.54
telangana,2023,2,500008,24704808,336420.86
telangana,2023,2,500039,23227026,333506.88
telangana,2023,2,500055,22094402,333862.78
telangana,2023,2,500016,21911459,267603.57
telangana,2023,2,502032,21399556,323424.48
telangana,2023,2,500084,20654221,270991.9
telangana,2023,3,500072,65847402,881422.27
telangana,2023,3,500081,41403377,468418.16
telangana,2023,3,500032,37909563,431211.38
telangana,2023,3,500018,30882560,405412.27
telangana,2023,3,500008,28559409,369720.15
telangana,2023,3,500039,26900821,369896.04
telangana,2023,3,500055,25760668,368404.72
telangana,2023,3,502032,25148408,363509.43
telangana,2023,3,500016,25013547,293861.77
telangana,2023,3,500084,23767932,305124.29
telangana,2023,4,500072,69292728,912849.75
telangana,2023,4,500081,41757627,484963.04
telangana,2023,4,500032,38490289,444582.12
telangana,2023,4,500018,32759968,426648.74
telangana,2023,4,500008,30116914,388751.76
telangana,2023,4,500039,28213220,386861.82
telangana,2023,4,500055,27324281,390502.21
telangana,2023,4,502032,27026112,383325.36
telangana,2023,4,500016,25300957,300633.23
telangana,2023,4,500084,24337344,314361.64
telangana,2024,1,500072,69094126,880392.96
telangana,2024,1,500081,43128414,491137.97
telangana,2024,1,500032,40014033,450878.62
telangana,2024,1,500018,33877685,424565.95
telangana,2024,1,500008,31552259,391966.41
telangana,2024,1,500039,29930403,388443.64
telangana,2024,1,502032,28882940,390563.63
telangana,2024,1,500055,28749912,388619.37
telangana,2024,1,500016,25342507,290978.83
telangana,2024,1,500084,24960075,313608.42
telangana,2024,2,500072,76230583,932778.25
telangana,2024,2,500081,47745271,526117.37
telangana,2024,2,500032,43718050,477232.3
telangana,2024,2,500018,37192679,452022.27
telangana,2024,2,500008,34545831,418167.75
telangana,2024,2,500039,32843271,414493.72
telangana,2024,2,502032,32232105,422558.14
telangana,2024,2,500055,31679535,413279.37
telangana,2024,2,505001,27739892,456691.52
telangana,2024,2,500084,27729170,339500.81
tripura,2018,1,799001,9535,110.3
tripura,2018,1,799046,8115,44.81
tripura,2018,1,799003,7721,68.89
tripura,2018,1,799155,7519,53.84
tripura,2018,1,799002,6060,63.94
tripura,2018,1,799004,4945,39.59
tripura,2018,1,799006,4835,61.49
tripura,2018,1,799007,4641,42.41
tripura,2018,1,799045,4527,33.12
tripura,2018,1,799102,4215,36.28
tripura,2018,2,799001,16193,226.3
tripura,2018,2,799003,13267,138.94
tripura,2018,2,799002,9434,138.25
tripura,2018,2,799046,9406,44.33
tripura,2018,2,799155,8945,54.74
tripura,2018,2,799007,7847,82.92
tripura,2018,2,799006,7759,102.28
tripura,2018,2,799004,7715,76.3
tripura,2018,2,799045,7218,66.52
tripura,2018,2,799102,6211,66.6
tripura,2018,3,799001,26677,415.55
tripura,2018,3,799155,22775,138.78
tripura,2018,3,799003,20863,265.21
tripura,2018,3,799004,15957,152.6
tripura,2018,3,799002,13549,217.28
tripura,2018,3,799007,13085,147.38
tripura,2018,3,799125,11029,58.91
tripura,2018,3,799006,10737,185.77
tripura,2018,3,799045,10730,112.64
tripura,2018,3,799277,10474,66.36
tripura,2018,4,799001,30211,533.58
tripura,2018,4,799003,24129,331.3
tripura,2018,4,799004,16984,150.45
tripura,2018,4,799155,16216,160.16
tripura,2018,4,799002,15450,312.84
tripura,2018,4,799115,15124,65.15
tripura,2018,4,799007,13392,193.41
tripura,2018,4,799102,13186,240.14
tripura,2018,4,799006,12843,270.58
tripura,2018,4,799114,12739,177.32
tripura,2019,1,799001,37656,588.08
tripura,2019,1,799045,32057,220.42
tripura,2019,1,799003,30432,342.99
tripura,2019,1,799046,29193,183.24
tripura,2019,1,799155,20066,154.49
tripura,2019,1,799002,18906,335.34
tripura,2019,1,799006,17707,343.57
tripura,2019,1,799102,17392,289.91
tripura,2019,1,799114,16687,219.0
tripura,2019,1,799105,16021,91.18
tripura,2019,2,799001,37761,707.92
tripura,2019,2,799045,30319,214.58
tripura,2019,2,799003,29082,406.02
tripura,2019,2,799002,23046,438.1
tripura,2019,2,799046,19204,109.21
tripura,2019,2,799006,18093,359.42
tripura,2019,2,799155,16468,225.32
tripura,2019,2,799102,16037,304.18
tripura,2019,2,799004,15295,195.54
tripura,2019,2,799114,14847,267.57
tripura,2019,3,799001,51438,933.81
tripura,2019,3,799045,39334,292.99
tripura,2019,3,799003,39244,537.8
tripura,2019,3,799046,29219,152.08
tripura,2019,3,799130,28057,32.38
tripura,2019,3,799002,26328,501.62
tripura,2019,3,799102,24908,363.43
tripura,2019,3,799006,23880,429.18
tripura,2019,3,799114,20776,303.47
tripura,2019,3,799004,19818,262.36
tripura,2019,4,799001,59817,1163.08
tripura,2019,4,799045,45821,355.99
tripura,2019,4,799003,42568,612.2
tripura,2019,4,799002,33256,619.4
tripura,2019,4,799046,31323,136.28
tripura,2019,4,799006,27159,492.76
tripura,2019,4,799114,25221,413.92
tripura,2019,4,799102,24449,401.52
tripura,2019,4,799004,23382,288.38
tripura,2019,4,799007,19531,311.69
tripura,2020,1,799001,87118,2291.08
tripura,2020,1,799045,54606,463.39
tripura,2020,1,799003,45792,725.51
tripura,2020,1,799002,38687,840.34
tripura,2020,1,799046,37709,237.86
tripura,2020,1,799006,31839,540.89
tripura,2020,1,799102,27466,491.53
tripura,2020,1,799114,26389,517.99
tripura,2020,1,799004,23837,373.43
tripura,2020,1,799007,21313,363.7
tripura,2020,2,799001,86161,2317.78
tripura,2020,2,799003,49958,735.84
tripura,2020,2,799002,37405,751.1
tripura,2020,2,799006,35153,602.4
tripura,2020,2,799102,34738,537.13
tripura,2020,2,799004,28839,378.29
tripura,2020,2,799114,28177,463.98
tripura,2020,2,799155,24496,402.09
tripura,2020,2,799205,23969,372.61
tripura,2020,2,799007,23094,407.48
tripura,2020,3,799001,96924,2104.55
tripura,2020,3,799003,65038,1093.59
tripura,2020,3,799006,45446,787.86
tripura,2020,3,799102,45289,918.39
tripura,2020,3,799114,37844,710.03
tripura,2020,3,799002,37641,643.03
tripura,2020,3,799004,36340,544.58
tripura,2020,3,799007,34436,582.8
tripura,2020,3,799155,33249,564.55
tripura,2020,3,799144,29882,543.23
tripura,2020,4,799001,141329,2951.15
tripura,2020,4,799003,82681,1471.51
tripura,2020,4,799006,61696,1081.46
tripura,2020,4,799002,55560,1005.36
tripura,2020,4,799102,52786,1116.86
tripura,2020,4,799114,47263,928.96
tripura,2020,4,799007,46192,848.13
tripura,2020,4,799004,43651,710.0
tripura,2020,4,799155,38763,701.06
tripura,2020,4,799144,36082,725.47
tripura,2021,1,799001,164426,3518.38
tripura,2021,1,799003,78218,1508.43
tripura,2021,1,799006,59597,1125.92
tripura,2021,1,799002,51373,1021.25
tripura,2021,1,799102,44866,1198.21
tripura,2021,1,799007,43503,841.25
tripura,2021,1,799114,40132,925.42
tripura,2021,1,799004,39713,722.63
tripura,2021,1,799014,32288,627.95
tripura,2021,1,799250,31567,635.15
tripura,2021,2,799001,180337,3733.93
tripura,2021,2,799003,90822,1555.29
tripura,2021,2,799006,65418,1137.83
tripura,2021,2,799002,57605,1074.3
tripura,2021,2,799102,51180,1152.48
tripura,2021,2,799007,48536,881.59
tripura,2021,2,799004,47039,818.1
tripura,2021,2,799114,46849,962.0
tripura,2021,2,799250,37122,741.44
tripura,2021,2,799155,35330,687.05
tripura,2021,3,799001,239712,4912.93
tripura,2021,3,799003,106992,1914.26
tripura,2021,3,799006,81643,1440.76
tripura,2021,3,799002,70618,1337.98
tripura,2021,3,799102,62055,1366.73
tripura,2021,3,799007,58347,1141.51
tripura,2021,3,799004,54930,995.7
tripura,2021,3,799114,53892,1237.31
tripura,2021,3,799250,46394,1012.44
tripura,2021,3,799014,42780,805.58
tripura,2021,4,799001,295775,5860.31
tripura,2021,4,799003,131927,2544.67
tripura,2021,4,799006,96497,1716.71
tripura,2021,4,799002,86597,1566.99
tripura,2021,4,799102,71034,1666.64
tripura,2021,4,799007,70960,1399.5
tripura,2021,4,799114,64040,1452.95
tripura,2021,4,799004,60088,1233.39
tripura,2021,4,799250,57697,1384.74
tripura,2021,4,799005,54415,904.74
tripura,2022,1,799001,331041,6465.2
tripura,2022,1,799003,146078,2738.2
tripura,2022,1,799006,110660,1981.88
tripura,2022,1,799002,99326,1843.92
tripura,2022,1,799007,81097,1568.35
tripura,2022,1,799102,75836,1765.9
tripura,2022,1,799114,73949,1669.79
tripura,2022,1,799250,71594,1631.06
tripura,2022,1,799004,65225,1313.48
tripura,2022,1,799005,63965,1000.9
tripura,2022,2,799001,407651,7594.65
tripura,2022,2,799003,174182,3130.5
tripura,2022,2,799006,127250,2153.85
tripura,2022,2,799002,114792,2046.68
tripura,2022,2,799045,93306,1456.17
tripura,2022,2,799007,90692,1681.35
tripura,2022,2,799102,88619,1986.85
tripura,2022,2,799114,87313,1968.84
tripura,2022,2,799250,84082,1827.1
tripura,2022,2,799005,78379,1199.51
tripura,2022,3,799001,939704,19375.48
tripura,2022,3,799003,187351,3258.24
tripura,2022,3,799006,144908,2450.72
tripura,2022,3,799002,122273,2167.19
tripura,2022,3,799114,104422,2127.85
tripura,2022,3,799007,103140,1842.11
tripura,2022,3,799250,96157,1952.75
tripura,2022,3,799045,92909,1575.61
tripura,2022,3,799102,92491,2021.89
tripura,2022,3,799005,84533,1296.73
tripura,2022,4,799001,1547249,32861.95
tripura,2022,4,799003,203913,3467.44
tripura,2022,4,799006,155304,2621.8
tripura,2022,4,799002,130048,2288.33
tripura,2022,4,799277,123078,2788.12
tripura,2022,4,799007,110395,1933.52
tripura,2022,4,799250,109016,2114.31
tripura,2022,4,799045,108589,1750.91
tripura,2022,4,799114,102682,1987.22
tripura,2022,4,799102,98570,2065.92
tripura,2023,1,799001,556403,9703.42
tripura,2023,1,799003,377791,6116.87
tripura,2023,1,799006,271648,4338.04
tripura,2023,1,799002,215423,3555.59
tripura,2023,1,799045,211666,3160.03
tripura,2023,1,799250,201161,3656.56
tripura,2023,1,799102,186758,3661.17
tripura,2023,1,799114,182237,3475.92
tripura,2023,1,799007,181490,3047.12
tripura,2023,1,799260,156363,2782.12
tripura,2023,2,799001,652112,11074.55
tripura,2023,2,799003,422391,6578.31
